Generating SQLite file /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite from /home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.nsys-rep
Processing [/home/aihimekpen/research_summer_2026/research/results/step1_profiling_unifolm_vla0/nsight_systems_20260730_153855/unifolm_vla0_nsys.sqlite] with [/opt/nvidia/nsight-systems/2023.1.2/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device           Ctx  Strm         Name       
 29,334,688,7…          2,496  33,179  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,692,1…         31,136  33,181  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,724,1…          7,712  33,187  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,732,6…          2,496  33,189  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,736,0…         30,624  33,191  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,767,5…          7,744  33,197  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,776,3…          2,527  33,199  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,779,7…         31,295  33,201  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,811,9…          7,776  33,207  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,820,7…          2,496  33,209  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,824,1…         30,592  33,211  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,855,7…          7,712  33,217  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,864,4…          2,528  33,219  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,867,8…         31,456  33,221  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,900,1…          7,840  33,227  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,908,8…          2,529  33,229  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,912,1…         30,848  33,231  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,944,0…          7,777  33,237  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,952,7…          2,496  33,239  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,956,1…         30,977  33,241  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,334,987,8…          7,744  33,247  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,334,996,6…          2,528  33,249  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,334,999,9…         31,071  33,251  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,335,031,8…          7,648  33,257  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,335,040,3…          2,529  33,259  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,335,043,7…         30,720  33,261  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,335,075,2…          7,713  33,267  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,335,083,7…          2,496  33,269  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,335,087,0…         31,201  33,271  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,335,119,1…          7,680  33,277  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,335,127,6…          2,529  33,279  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
 29,335,130,9…         30,720  33,281  1     1     1     1,0…  1     1     60       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void at::native::…
 29,335,162,5…          7,617  33,287  160   1     5     128   1     1     58       0.003         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void gemv2T_kerne…
 29,335,170,9…          2,529  33,289  1     80    1     32    16    1     32       0.000         0.000               None                     None      None      Tesla V100-DGXS-32GB (0)    1    16  void splitKreduce…
